step,agent,post,peers,perspective,tokens,polarity,salience
26,7,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[1, 2, 3, 6, 7, 8]","[(25, 8), (25, 1), (25, 1), (25, 2), (25, 6), (24, 2), (24, 7), (23, 2), (23, 6), (23, 7), (22, 3), (22, 8), (20, 1), (19, 0), (19, 1)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46268076947903536,4.21167297226124
26,8,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 3, 7, 8]","[(25, 2), (25, 3), (25, 7), (25, 8), (24, 2), (24, 6), (24, 8), (23, 3), (23, 8), (22, 3), (21, 1), (21, 3), (18, 8)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46177049576815704,4.370551339170561
26,9,"{'text': ""If you're going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}",[9],"[(25, 9), (23, 9), (19, 0)]","[1532, 345, 821, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4729559788260238,4.069791073900788
27,0,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}",[0],"[(26, 0), (25, 0), (23, 0), (23, 9), (19, 0)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.47330705600788225,4.123499732374402
27,1,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[1, 2, 3, 4, 6, 7, 8]","[(26, 6), (26, 7), (26, 4), (25, 1), (25, 4), (25, 6), (25, 7), (24, 1), (24, 4), (23, 1), (22, 8), (21, 1), (21, 8), (20, 1), (20, 4)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.460557107368663,4.539391220583109
27,2,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[1, 2, 3, 4, 6, 7, 8]","[(26, 6), (26, 2), (26, 3), (26, 1), (26, 2), (25, 2), (25, 3), (25, 6), (25, 7), (25, 8), (24, 2), (24, 6), (24, 8), (23, 7), (21, 6)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46295293423114087,4.6100077325167295
27,3,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[1, 2, 3, 4, 7, 8]","[(26, 2), (26, 1), (26, 8), (26, 4), (25, 2), (24, 2), (24, 3), (24, 6), (24, 8), (23, 3), (23, 4), (23, 8), (22, 1), (22, 8), (19, 2)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46268507264450526,4.369999192915746
27,4,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[1, 2, 3, 4, 6, 7, 8]","[(26, 3), (26, 6), (26, 4), (26, 8), (25, 1), (25, 4), (25, 6), (24, 4), (23, 1), (23, 3), (23, 4), (22, 2), (22, 4), (21, 2), (20, 6)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4608708343902329,4.533245302447862
27,5,"{'text': 'I\'m not interested in politics, so why should I vote?"" ""I\'m not interested in politics, so why should I vote?"" ""I\'m not interested in politics, so why should I...'}",[5],"[(26, 5), (25, 5), (24, 5), (23, 5), (21, 5)]","[40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 3015, 1701, 366, 40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 3015, 1701, 366, 40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 986]",0.4930942597217629,7.196240437698418
27,6,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[1, 2, 4, 6, 7, 8]","[(25, 1), (25, 2), (25, 4), (25, 6), (25, 7), (24, 2), (24, 3), (24, 8), (23, 2), (23, 7), (22, 2), (22, 6), (19, 6), (19, 8), (18, 8)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46295293423114087,4.6100077325167295
27,7,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[1, 2, 3, 4, 6, 7, 8]","[(26, 7), (26, 1), (26, 1), (25, 8), (25, 1), (25, 2), (25, 6), (24, 2), (24, 7), (23, 2), (23, 6), (22, 3), (22, 8), (20, 1), (19, 1)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46224372935010316,4.122169855235261
27,8,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[1, 2, 3, 4, 6, 7, 8]","[(26, 2), (26, 6), (25, 2), (25, 3), (25, 7), (25, 8), (24, 2), (24, 6), (24, 8), (23, 3), (23, 8), (22, 3), (21, 1), (21, 3), (18, 8)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46268507264450526,4.369999192915746
27,9,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}",[9],"[(26, 9), (25, 9), (19, 0)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.47274306657332155,4.311686427244656
28,0,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[0, 9]","[(27, 0), (27, 9), (26, 0), (25, 0), (23, 0)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4700921715674411,4.398047022719292
28,1,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[1, 4, 7]","[(27, 1), (27, 1), (26, 6), (26, 7), (26, 4), (25, 4), (25, 6), (25, 7), (24, 1), (24, 4), (22, 8), (21, 1), (21, 8), (20, 1), (20, 4)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46042710638622736,4.522018404534263
28,2,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 3, 6, 7, 8]","[(27, 7), (26, 6), (26, 2), (26, 3), (26, 1), (26, 2), (25, 2), (25, 3), (25, 6), (25, 7), (25, 8), (24, 2), (24, 8), (23, 7), (21, 6)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46295293423114087,4.6100077325167295
28,3,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 3, 4, 6, 7, 8]","[(27, 8), (27, 3), (27, 7), (27, 4), (27, 8), (26, 8), (26, 4), (25, 2), (24, 3), (24, 8), (23, 3), (23, 8), (22, 1), (22, 8), (19, 2)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46268507264450526,4.369999192915746
28,4,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[1, 3, 4, 7, 8]","[(27, 1), (27, 3), (27, 4), (27, 7), (27, 8), (26, 3), (26, 6), (26, 4), (26, 8), (25, 4), (25, 6), (24, 4), (23, 1), (23, 3), (22, 4)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46268507264450526,4.369999192915746
28,5,"{'text': 'I\'m not interested in politics, so why should I vote?"" ""I\'m not interested in politics, so why should I vote?"" ""I\'m not interested in politics, so why should I...'}",[5],"[(27, 5), (26, 5), (25, 5), (21, 5)]","[40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 3015, 1701, 366, 40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 3015, 1701, 366, 40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 986]",0.49526940469662273,7.070329848928968
28,6,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 3, 6, 7, 8]","[(27, 2), (27, 3), (27, 6), (27, 7), (27, 8), (25, 1), (25, 2), (25, 4), (25, 6), (24, 2), (23, 2), (23, 7), (22, 2)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4622528085930795,4.59211422207906
28,7,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[1, 2, 3, 4, 6, 7, 8]","[(27, 2), (27, 7), (27, 8), (27, 7), (26, 1), (26, 1), (25, 8), (25, 1), (25, 2), (25, 6), (24, 2), (24, 7), (23, 2), (22, 8), (19, 1)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4625761562628835,3.879394887661898
28,8,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 3, 4, 6, 7, 8]","[(27, 2), (27, 3), (27, 4), (27, 6), (27, 7), (27, 8), (26, 2), (25, 3), (25, 7), (25, 8), (24, 2), (23, 3), (21, 3)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4622528085930795,4.59211422207906
28,9,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[0, 9]","[(27, 0), (27, 9), (26, 9), (25, 9)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.469328528506685,4.339362782262047
29,0,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[0, 9]","[(28, 0), (28, 9), (27, 0), (27, 9), (26, 0)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4700921715674411,4.398047022719292
29,1,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[1, 6, 8]","[(28, 1), (28, 6), (28, 8), (27, 1), (27, 1), (26, 6), (26, 7), (26, 4), (25, 4), (25, 7), (24, 1), (24, 4), (21, 1), (20, 4)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46030437793903023,4.42535138206463
29,2,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 3, 4, 6, 7, 8]","[(28, 4), (27, 7), (26, 6), (26, 2), (26, 3), (26, 2), (25, 2), (25, 3), (25, 6), (25, 7), (25, 8), (24, 2), (24, 8), (23, 7), (21, 6)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46295293423114087,4.6100077325167295
29,3,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 3, 4, 6, 7, 8]","[(28, 6), (28, 2), (28, 6), (27, 8), (27, 3), (27, 7), (27, 4), (27, 8), (26, 8), (26, 4), (25, 2), (24, 3), (24, 8), (22, 1), (19, 2)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46544220014179805,4.28418864785251
29,4,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 3, 4, 6, 7, 8]","[(28, 7), (28, 4), (28, 7), (27, 1), (27, 3), (27, 4), (27, 7), (27, 8), (26, 3), (26, 6), (26, 8), (25, 4), (25, 6), (24, 4), (22, 4)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46295293423114087,4.6100077325167295
29,5,"{'text': 'I\'m not interested in politics, so why should I vote?"" ""I\'m not interested in politics, so why should I vote?"" ""I\'m not interested in politics, so why should I...'}",[5],"[(28, 5), (27, 5), (26, 5), (25, 5)]","[40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 3015, 1701, 366, 40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 3015, 1701, 366, 40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 986]",0.49526940469662273,7.070329848928968
29,6,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[1, 2, 3, 4, 6, 7, 8]","[(28, 1), (28, 2), (28, 3), (28, 4), (28, 6), (28, 7), (28, 8), (27, 2), (27, 3), (27, 6), (27, 7), (25, 1), (25, 4), (23, 2), (23, 7)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46295293423114087,4.6100077325167295
29,7,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 3, 4, 6, 7, 8]","[(28, 2), (28, 6), (28, 3), (27, 2), (27, 7), (27, 8), (27, 7), (26, 1), (25, 8), (25, 1), (25, 2), (25, 6), (24, 2), (24, 7), (22, 8)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46339174929373633,3.792350652822273
29,8,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[1, 2, 3, 4, 6, 7, 8]","[(28, 1), (28, 1), (28, 6), (28, 8), (27, 2), (27, 3), (27, 4), (27, 6), (27, 7), (27, 8), (26, 2), (25, 3), (25, 7), (25, 8), (21, 3)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46295293423114087,4.6100077325167295
29,9,"{'text': ""If you're going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[0, 9]","[(28, 0), (28, 9), (27, 9), (26, 9)]","[1532, 345, 821, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4715013486001195,4.336408450932427
30,0,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[0, 9]","[(29, 0), (29, 9), (28, 0), (28, 9), (27, 0), (26, 0)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4655490326674737,4.492226747773275
30,1,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}",[1],"[(29, 1), (28, 1), (28, 6), (28, 8), (27, 1), (26, 6), (26, 7), (26, 4), (25, 7), (24, 1), (24, 4), (21, 1), (20, 4)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.45996892354347535,4.4231277475400645
30,2,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 4, 6, 7, 8]","[(29, 7), (29, 4), (29, 8), (28, 4), (27, 7), (26, 6), (26, 2), (26, 3), (26, 2), (25, 2), (25, 3), (25, 6), (25, 7), (25, 8), (23, 7)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46295293423114087,4.6100077325167295
30,3,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}",[3],"[(29, 3), (28, 6), (28, 2), (28, 6), (27, 8), (27, 3), (27, 7), (27, 4), (26, 8), (26, 4), (25, 2), (24, 3), (24, 8)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4622528085930795,4.59211422207906
30,4,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 4, 6, 7, 8]","[(29, 7), (28, 7), (28, 4), (28, 7), (27, 1), (27, 3), (27, 4), (27, 7), (27, 8), (26, 3), (26, 6), (26, 8), (25, 6), (24, 4), (22, 4)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46295293423114087,4.6100077325167295
30,5,"{'text': 'I\'m not interested in politics, so why should I vote?"" ""I\'m not interested in politics, so why should I vote?"" ""I\'m not interested in politics, so why should I...'}",[5],"[(29, 5), (27, 5), (25, 5)]","[40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 3015, 1701, 366, 40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 3015, 1701, 366, 40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 986]",0.4990427621770093,6.820006769472875
30,6,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 4, 6, 7, 8]","[(29, 8), (29, 4), (29, 4), (28, 1), (28, 2), (28, 3), (28, 4), (28, 6), (28, 7), (27, 2), (27, 3), (27, 6), (27, 7), (25, 4), (23, 2)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46295293423114087,4.6100077325167295
30,7,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 4, 6, 7, 8]","[(29, 7), (29, 2), (28, 2), (28, 6), (28, 3), (27, 2), (27, 7), (27, 8), (27, 7), (26, 1), (25, 8), (25, 1), (24, 2), (24, 7), (22, 8)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46339174929373633,3.792350652822273
30,8,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 4, 6, 7, 8]","[(29, 4), (29, 6), (29, 6), (28, 1), (28, 6), (28, 8), (27, 2), (27, 3), (27, 4), (27, 6), (27, 7), (26, 2), (25, 3), (25, 7), (25, 8)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46295293423114087,4.6100077325167295
30,9,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[0, 9]","[(29, 0), (29, 9), (28, 9), (27, 9), (26, 9)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.468018130106128,4.425220920540581
31,0,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}",[0],"[(30, 0), (29, 0), (29, 9), (28, 0), (28, 9), (27, 0), (26, 0)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4624818919524595,4.527168036002498
31,1,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}",[1],"[(30, 1), (29, 1), (28, 1), (28, 8), (27, 1), (26, 6), (20, 4)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46572025398480976,4.474447611135908
31,2,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 3, 4, 6, 7, 8]","[(30, 6), (30, 7), (29, 7), (29, 4), (29, 8), (28, 4), (27, 7), (26, 6), (26, 3), (26, 2), (25, 2), (25, 6), (25, 7), (25, 8), (23, 7)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46295293423114087,4.6100077325167295
31,3,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 3, 4, 6, 7, 8]","[(30, 6), (30, 2), (30, 6), (30, 8), (29, 3), (28, 6), (28, 2), (28, 6), (27, 8), (27, 3), (27, 7), (27, 4), (26, 8), (26, 4), (24, 3)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46295293423114087,4.6100077325167295
31,4,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 3, 4, 6, 7, 8]","[(29, 7), (28, 7), (28, 4), (28, 7), (27, 1), (27, 3), (27, 4), (27, 7), (27, 8), (26, 3), (26, 6), (26, 8), (25, 6), (24, 4), (22, 4)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46295293423114087,4.6100077325167295
31,5,"{'text': 'I\'m not interested in politics, so why should I vote?"" ""I\'m not interested in politics, so why should I vote?"" ""I\'m not interested in politics, so why should I...'}",[5],"[(30, 5), (29, 5), (27, 5)]","[40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 3015, 1701, 366, 40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 3015, 1701, 366, 40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 986]",0.4990427621770093,6.820006769472875
31,6,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 3, 4, 6, 7, 8]","[(30, 2), (30, 3), (30, 4), (30, 6), (30, 7), (30, 8), (29, 8), (29, 4), (29, 4), (28, 1), (28, 2), (28, 3), (28, 4), (27, 3), (27, 7)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46295293423114087,4.6100077325167295
31,7,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 3, 4, 6, 7, 8]","[(30, 2), (30, 2), (30, 3), (29, 7), (29, 2), (28, 2), (28, 6), (28, 3), (27, 2), (27, 7), (27, 8), (27, 7), (26, 1), (25, 8), (24, 7)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4616881351188901,3.5691913700735207
31,8,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 3, 4, 6, 7, 8]","[(30, 3), (30, 4), (30, 2), (30, 2), (29, 4), (29, 6), (29, 6), (28, 1), (28, 6), (28, 8), (27, 2), (27, 3), (27, 4), (27, 6), (25, 7)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46295293423114087,4.6100077325167295
31,9,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}",[9],"[(30, 9), (29, 0), (29, 9), (28, 9), (27, 9), (26, 9)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.464391757777212,4.471159549664976
32,0,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[0, 2, 3, 4, 6, 7, 8, 9]","[(31, 0), (31, 2), (31, 3), (31, 4), (31, 6), (31, 7), (31, 8), (31, 9), (30, 0), (29, 0), (29, 9), (28, 0), (28, 9), (27, 0), (26, 0)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4570527014103286,4.579318171319317
32,1,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[1, 9]","[(31, 1), (31, 9), (30, 1), (28, 1), (28, 8), (27, 1), (26, 6)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46572025398480976,4.474447611135908
32,2,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[0, 2, 3, 4, 6, 7, 8, 9]","[(31, 9), (31, 2), (31, 6), (31, 2), (31, 4), (31, 0), (30, 7), (29, 4), (28, 4), (27, 7), (26, 6), (26, 3), (26, 2), (25, 7), (23, 7)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46295293423114087,4.6100077325167295
