step,agent,post,peers,context,tokens
6,0,"{'text': 'If you allow people to vote, they should have the right to vote.'}","[0, 1, 2, 5, 9]","[[2, 2], [4, 0], [4, 2], [4, 5], [5, 2], [2, 0], [5, 0], [3, 0], [5, 5], [5, 9], [3, 5], [1, 0], [5, 1], [4, 1], [4, 9]]","[1532, 345, 1249, 661, 284, 3015, 11, 484, 815, 423, 262, 826, 284, 3015, 13]"
6,1,"{'text': ""Compulsory voting doesn't solve the problem of voter apathy. In the 2012 local elections, turnout was 21.3 per cent. Compulsory voting wouldn't do anything to change that.""}","[0, 1, 2, 5, 9]","[[4, 1], [5, 1], [5, 9], [2, 1], [4, 2], [5, 0], [4, 9], [2, 5], [3, 0], [4, 0], [5, 5], [5, 2], [2, 2], [3, 9], [3, 1]]","[7293, 5753, 652, 6709, 1595, 470, 8494, 262, 1917, 286, 10765, 2471, 10036, 13, 554, 262, 2321, 1957, 7024, 11, 21666, 373, 2310, 13, 18, 583, 1247, 13, 3082, 5753, 652, 6709, 3636, 470, 466, 1997, 284, 1487, 326, 13]"
6,2,{'text': 'There is a high degree of variance in the levels of voting among different age groups. Do we really want to use this as an argument for universal suffrage?'},"[0, 1, 2, 5, 9]","[[5, 0], [2, 2], [5, 1], [4, 2], [5, 2], [1, 2], [5, 9], [3, 2], [3, 9], [5, 5], [2, 5], [3, 5], [4, 0], [3, 0], [4, 9]]","[1858, 318, 257, 1029, 4922, 286, 24198, 287, 262, 2974, 286, 6709, 1871, 1180, 2479, 2628, 13, 2141, 356, 1107, 765, 284, 779, 428, 355, 281, 4578, 329, 10112, 3027, 8394, 30]"
6,3,"{'text': ""Why should people who want to vote be forced to do so? Why should anyone be forced to do something they don't want to do? Why should the state be involved in people's lives?""}","[3, 4, 6, 7, 8]","[[5, 3], [2, 3], [4, 3], [5, 7], [4, 7], [2, 8], [1, 4], [5, 8], [3, 8], [5, 4], [3, 3], [4, 8], [4, 4], [3, 6], [5, 6]]","[5195, 815, 661, 508, 765, 284, 3015, 307, 4137, 284, 466, 523, 30, 4162, 815, 2687, 307, 4137, 284, 466, 1223, 484, 836, 470, 765, 284, 466, 30, 4162, 815, 262, 1181, 307, 2950, 287, 661, 338, 3160, 30]"
6,4,"{'text': ""Shouldn't everyone be able to vote, regardless of their age, ability to pay, or any other reason they might have for not wanting to vote?""}","[3, 4, 6, 7, 8]","[[5, 4], [5, 6], [5, 3], [4, 4], [3, 4], [5, 7], [4, 8], [5, 8], [0, 4], [1, 4], [2, 4], [4, 3], [4, 7], [4, 6], [3, 3]]","[19926, 77, 470, 2506, 307, 1498, 284, 3015, 11, 7692, 286, 511, 2479, 11, 2694, 284, 1414, 11, 393, 597, 584, 1738, 484, 1244, 423, 329, 407, 10291, 284, 3015, 30]"
6,5,"{'text': ""The idea of compulsory voting is a very good idea, but I don't think it's the solution.""}","[0, 1, 2, 5, 9]","[[4, 0], [1, 5], [4, 5], [5, 9], [4, 9], [5, 0], [4, 1], [3, 2], [5, 5], [3, 5], [5, 2], [5, 1], [4, 2], [3, 0], [2, 5]]","[464, 2126, 286, 31967, 6709, 318, 257, 845, 922, 2126, 11, 475, 314, 836, 470, 892, 340, 338, 262, 4610, 13]"
6,6,{'text': 'Where do we draw the line between the right to vote and the right to participate in the political process?'},"[3, 4, 6, 7, 8]","[[5, 7], [4, 6], [5, 6], [5, 8], [4, 7], [3, 3], [3, 6], [4, 4], [5, 3], [2, 6], [3, 4], [4, 8], [3, 8], [5, 4], [4, 3]]","[8496, 466, 356, 3197, 262, 1627, 1022, 262, 826, 284, 3015, 290, 262, 826, 284, 8277, 287, 262, 1964, 1429, 30]"
6,7,"{'text': ""If people don't want to vote, then why should they be forced to vote? They should not have to vote at all.""}","[3, 4, 6, 7, 8]","[[3, 7], [4, 7], [4, 4], [5, 3], [4, 8], [4, 3], [5, 6], [3, 3], [5, 4], [5, 7], [5, 8], [3, 6], [2, 4], [3, 8], [1, 7]]","[1532, 661, 836, 470, 765, 284, 3015, 11, 788, 1521, 815, 484, 307, 4137, 284, 3015, 30, 1119, 815, 407, 423, 284, 3015, 379, 477, 13]"
6,8,"{'text': ""Wouldn't it be nice if the state didn't need to be so involved in people's lives?""}","[3, 4, 6, 7, 8]","[[4, 8], [4, 3], [3, 8], [3, 4], [5, 8], [5, 6], [5, 7], [5, 4], [3, 3], [2, 6], [2, 4], [1, 8], [4, 6], [4, 7], [2, 8]]","[17353, 77, 470, 340, 307, 3621, 611, 262, 1181, 1422, 470, 761, 284, 307, 523, 2950, 287, 661, 338, 3160, 30]"
6,9,"{'text': ""If people have the right to vote, then they should have the right to vote. If you allow people to vote, then you don't have to deal with them.""}","[0, 1, 2, 5, 9]","[[5, 0], [5, 9], [3, 1], [4, 2], [3, 2], [4, 9], [5, 1], [4, 5], [3, 0], [2, 9], [5, 2], [5, 5], [3, 9], [1, 2], [2, 1]]","[1532, 661, 423, 262, 826, 284, 3015, 11, 788, 484, 815, 423, 262, 826, 284, 3015, 13, 1002, 345, 1249, 661, 284, 3015, 11, 788, 345, 836, 470, 423, 284, 1730, 351, 606, 13]"
7,0,"{'text': ""Compulsory voting doesn't solve the problem of voter apathy. In the 2012 local elections, turnout was 21.3 per cent. Compulsory voting wouldn't do anything to change that.""}","[0, 1, 2, 5, 9]","[[6, 1], [6, 2], [2, 0], [5, 5], [6, 0], [4, 1], [6, 5], [4, 2], [5, 0], [6, 9], [3, 0], [1, 0], [4, 0], [4, 5], [5, 1]]","[7293, 5753, 652, 6709, 1595, 470, 8494, 262, 1917, 286, 10765, 2471, 10036, 13, 554, 262, 2321, 1957, 7024, 11, 21666, 373, 2310, 13, 18, 583, 1247, 13, 3082, 5753, 652, 6709, 3636, 470, 466, 1997, 284, 1487, 326, 13]"
7,1,"{'text': ""It may be true that voting is a privilege, but it's not the most important privilege. It's the right to be heard.""}","[0, 1, 2, 5, 9]","[[6, 2], [6, 0], [6, 5], [4, 2], [6, 1], [3, 9], [5, 9], [5, 0], [5, 1], [3, 1], [3, 0], [6, 9], [2, 2], [5, 5], [4, 9]]","[1026, 743, 307, 2081, 326, 6709, 318, 257, 11941, 11, 475, 340, 338, 407, 262, 749, 1593, 11941, 13, 632, 338, 262, 826, 284, 307, 2982, 13]"
7,2,"{'text': 'If you allow people to vote, they should have the right to vote.'}","[0, 1, 2, 5, 9]","[[6, 2], [5, 2], [6, 1], [5, 0], [4, 9], [6, 0], [3, 5], [4, 2], [3, 9], [3, 0], [6, 9], [5, 5], [5, 9], [4, 0], [3, 2]]","[1532, 345, 1249, 661, 284, 3015, 11, 484, 815, 423, 262, 826, 284, 3015, 13]"
7,3,"{'text': ""Should the government be allowed to force people to do something they don't want to do?""}","[3, 4, 6, 7, 8]","[[6, 3], [5, 8], [6, 8], [5, 3], [5, 4], [6, 7], [4, 7], [3, 6], [6, 6], [4, 3], [4, 4], [6, 4], [4, 8], [5, 6], [3, 3]]","[19926, 262, 1230, 307, 3142, 284, 2700, 661, 284, 466, 1223, 484, 836, 470, 765, 284, 466, 30]"
7,4,"{'text': ""At the very least, people who don't want to vote should not be forced to vote.""}","[3, 4, 6, 7, 8]","[[5, 4], [4, 4], [6, 4], [4, 7], [6, 7], [6, 8], [5, 7], [6, 3], [5, 3], [5, 6], [5, 8], [1, 4], [4, 6], [4, 8], [2, 4]]","[2953, 262, 845, 1551, 11, 661, 508, 836, 470, 765, 284, 3015, 815, 407, 307, 4137, 284, 3015, 13]"
7,5,"{'text': ""It's not just compulsory voting, it's compulsory voting. It's mandatory voting. It's compulsory voting.""}","[0, 1, 2, 5, 9]","[[6, 5], [6, 2], [4, 5], [5, 1], [2, 5], [5, 5], [6, 0], [5, 9], [6, 9], [6, 1], [3, 0], [4, 0], [5, 2], [5, 0], [3, 5]]","[1026, 338, 407, 655, 31967, 6709, 11, 340, 338, 31967, 6709, 13, 632, 338, 13677, 6709, 13, 632, 338, 31967, 6709, 13]"
7,6,"{'text': 'If a person does not want to vote, why should they be forced to vote? They should not be forced to vote at all.'}","[3, 4, 6, 7, 8]","[[5, 6], [6, 6], [6, 8], [3, 6], [6, 7], [4, 6], [5, 8], [6, 4], [4, 3], [5, 7], [6, 3], [4, 7], [3, 4], [3, 8], [5, 3]]","[1532, 257, 1048, 857, 407, 765, 284, 3015, 11, 1521, 815, 484, 307, 4137, 284, 3015, 30, 1119, 815, 407, 307, 4137, 284, 3015, 379, 477, 13]"
7,7,"{'text': ""How much should the state have to be involved in people's lives to make it difficult for them to vote?""}","[3, 4, 6, 7, 8]","[[6, 7], [4, 7], [5, 4], [3, 8], [4, 4], [6, 3], [5, 3], [6, 8], [6, 4], [4, 8], [3, 3], [5, 7], [6, 6], [1, 7], [5, 8]]","[2437, 881, 815, 262, 1181, 423, 284, 307, 2950, 287, 661, 338, 3160, 284, 787, 340, 2408, 329, 606, 284, 3015, 30]"
7,8,"{'text': 'I think that the ""right to vote is a non-negotiable human right that should not be taken for granted.'}","[3, 4, 6, 7, 8]","[[6, 4], [4, 6], [6, 8], [6, 3], [5, 6], [5, 4], [4, 8], [6, 7], [3, 8], [2, 8], [5, 8], [4, 7], [6, 6], [5, 7], [1, 8]]","[40, 892, 326, 262, 366, 3506, 284, 3015, 318, 257, 1729, 12, 12480, 313, 3379, 1692, 826, 326, 815, 407, 307, 2077, 329, 7520, 13]"
7,9,"{'text': ""I don't think that compulsory voting is a good solution to the problem of voter apathy. If you don't have the right to vote, then you don't have to deal with them.""}","[0, 1, 2, 5, 9]","[[6, 5], [4, 9], [6, 9], [6, 0], [5, 2], [3, 9], [6, 1], [5, 9], [6, 2], [2, 9], [5, 5], [5, 0], [4, 2], [5, 1], [3, 0]]","[40, 836, 470, 892, 326, 31967, 6709, 318, 257, 922, 4610, 284, 262, 1917, 286, 10765, 2471, 10036, 13, 1002, 345, 836, 470, 423, 262, 826, 284, 3015, 11, 788, 345, 836, 470, 423, 284, 1730, 351, 606, 13]"
8,0,"{'text': ""If people have the right to vote, then they should have the right to vote. If you allow people to vote, then you don't have to deal with them.""}","[0, 1, 2, 5, 9]","[[5, 0], [7, 0], [7, 1], [7, 5], [6, 1], [6, 9], [7, 9], [5, 1], [6, 0], [2, 0], [7, 2], [6, 5], [4, 2], [5, 5], [6, 2]]","[1532, 661, 423, 262, 826, 284, 3015, 11, 788, 484, 815, 423, 262, 826, 284, 3015, 13, 1002, 345, 1249, 661, 284, 3015, 11, 788, 345, 836, 470, 423, 284, 1730, 351, 606, 13]"
8,1,"{'text': ""What if you get such a low percentage of the vote that you can't win?""}","[0, 1, 2, 5, 9]","[[7, 0], [7, 1], [6, 5], [6, 2], [6, 9], [7, 9], [6, 1], [3, 1], [5, 1], [7, 5], [6, 0], [5, 9], [4, 9], [7, 2], [4, 2]]","[2061, 611, 345, 651, 884, 257, 1877, 5873, 286, 262, 3015, 326, 345, 460, 470, 1592, 30]"
8,2,{'text': 'We could do with a bit more evidence and evidence-based policymaking.'},"[0, 1, 2, 5, 9]","[[6, 2], [7, 2], [7, 1], [3, 5], [7, 9], [4, 9], [6, 9], [7, 5], [6, 0], [3, 2], [4, 2], [7, 0], [5, 2], [4, 0], [6, 1]]","[1135, 714, 466, 351, 257, 1643, 517, 2370, 290, 2370, 12, 3106, 2450, 8601, 13]"
8,3,"{'text': 'The right to vote is not a right to participate in the political process, but a right to participate in the political process as a citizen.'}","[3, 4, 6, 7, 8]","[[6, 3], [7, 6], [7, 3], [7, 8], [6, 8], [4, 4], [5, 3], [5, 6], [3, 3], [6, 7], [7, 4], [7, 7], [4, 3], [6, 4], [6, 6]]","[464, 826, 284, 3015, 318, 407, 257, 826, 284, 8277, 287, 262, 1964, 1429, 11, 475, 257, 826, 284, 8277, 287, 262, 1964, 1429, 355, 257, 9511, 13]"
8,4,"{'text': ""I think it would be nice if the government didn't need to be so involved in people's lives.""}","[3, 4, 6, 7, 8]","[[7, 8], [7, 7], [5, 8], [7, 4], [4, 4], [6, 4], [7, 6], [5, 6], [6, 7], [4, 6], [5, 7], [2, 4], [5, 4], [7, 3], [6, 8]]","[40, 892, 340, 561, 307, 3621, 611, 262, 1230, 1422, 470, 761, 284, 307, 523, 2950, 287, 661, 338, 3160, 13]"
8,5,"{'text': ""I don't think it's the solution to the problem of voter apathy. If you allow people to vote, then you don't have to deal with them.""}","[0, 1, 2, 5, 9]","[[6, 5], [7, 5], [7, 9], [2, 5], [7, 1], [7, 2], [6, 1], [5, 2], [3, 5], [4, 5], [6, 2], [5, 5], [7, 0], [5, 0], [6, 0]]","[40, 836, 470, 892, 340, 338, 262, 4610, 284, 262, 1917, 286, 10765, 2471, 10036, 13, 1002, 345, 1249, 661, 284, 3015, 11, 788, 345, 836, 470, 423, 284, 1730, 351, 606, 13]"
8,6,{'text': 'I think this idea of compulsory voting is a non-negotiable human right which should not be taken for granted.'},"[3, 4, 6, 7, 8]","[[7, 7], [6, 8], [5, 7], [6, 6], [6, 3], [6, 7], [7, 6], [5, 6], [7, 4], [7, 8], [3, 4], [5, 8], [6, 4], [5, 3], [7, 3]]","[40, 892, 428, 2126, 286, 31967, 6709, 318, 257, 1729, 12, 12480, 313, 3379, 1692, 826, 543, 815, 407, 307, 2077, 329, 7520, 13]"
8,7,"{'text': ""If the majority of people don't want to vote, why should they be forced to do so? Why should anyone be forced to do something they don't want to do?""}","[3, 4, 6, 7, 8]","[[6, 7], [6, 6], [5, 7], [7, 7], [7, 4], [7, 8], [7, 3], [7, 6], [6, 8], [4, 4], [6, 3], [5, 3], [4, 7], [5, 8], [3, 8]]","[1532, 262, 3741, 286, 661, 836, 470, 765, 284, 3015, 11, 1521, 815, 484, 307, 4137, 284, 466, 523, 30, 4162, 815, 2687, 307, 4137, 284, 466, 1223, 484, 836, 470, 765, 284, 466, 30]"
8,8,"{'text': ""It would be nice if the state didn't need to be so involved in people's lives. It would be nice if everyone could vote, not just those who want to.""}","[3, 4, 6, 7, 8]","[[7, 3], [7, 8], [5, 6], [6, 7], [4, 8], [6, 8], [6, 3], [6, 4], [6, 6], [2, 8], [7, 6], [5, 4], [7, 7], [5, 8], [4, 7]]","[1026, 561, 307, 3621, 611, 262, 1181, 1422, 470, 761, 284, 307, 523, 2950, 287, 661, 338, 3160, 13, 632, 561, 307, 3621, 611, 2506, 714, 3015, 11, 407, 655, 883, 508, 765, 284, 13]"
8,9,"{'text': ""It's only fair that everyone has the right to vote, regardless of their ability to pay.""}","[0, 1, 2, 5, 9]","[[7, 9], [5, 9], [7, 5], [6, 5], [7, 2], [6, 0], [5, 5], [7, 0], [6, 2], [6, 9], [4, 9], [7, 1], [5, 1], [5, 2], [6, 1]]","[1026, 338, 691, 3148, 326, 2506, 468, 262, 826, 284, 3015, 11, 7692, 286, 511, 2694, 284, 1414, 13]"
9,0,{'text': 'This is a great way for the Labour party to remind people that they are not the only party with an electoral mandate.'},"[0, 1, 2, 5, 9]","[[8, 0], [8, 9], [8, 2], [7, 5], [7, 0], [6, 9], [7, 2], [5, 5], [2, 0], [6, 0], [6, 1], [6, 2], [8, 5], [7, 1], [7, 9]]","[1212, 318, 257, 1049, 835, 329, 262, 7179, 2151, 284, 7101, 661, 326, 484, 389, 407, 262, 691, 2151, 351, 281, 13901, 14598, 13]"
9,1,"{'text': ""If you let people vote, they should have the right to vote. If you allow people to vote, then you don't have to deal with them. You don't have to argue with them.""}","[0, 1, 2, 5, 9]","[[8, 1], [8, 9], [7, 2], [7, 1], [7, 5], [6, 2], [7, 9], [8, 5], [8, 0], [8, 2], [5, 1], [6, 1], [4, 9], [6, 0], [6, 5]]","[1532, 345, 1309, 661, 3015, 11, 484, 815, 423, 262, 826, 284, 3015, 13, 1002, 345, 1249, 661, 284, 3015, 11, 788, 345, 836, 470, 423, 284, 1730, 351, 606, 13, 921, 836, 470, 423, 284, 7267, 351, 606, 13]"
9,2,"{'text': 'There is a high degree of variability in the levels of voting among different age groups. This is not necessarily a bad thing, but it does make a lot of sense when you think about it.'}","[0, 1, 2, 5, 9]","[[7, 1], [7, 5], [6, 2], [7, 2], [8, 1], [8, 2], [8, 0], [5, 2], [7, 9], [6, 0], [4, 9], [8, 9], [8, 5], [7, 0], [3, 5]]","[1858, 318, 257, 1029, 4922, 286, 25364, 287, 262, 2974, 286, 6709, 1871, 1180, 2479, 2628, 13, 770, 318, 407, 6646, 257, 2089, 1517, 11, 475, 340, 857, 787, 257, 1256, 286, 2565, 618, 345, 892, 546, 340, 13]"
9,3,"{'text': ""If you think it's wrong to be forced to vote, then you should be forced to vote.""}","[3, 4, 6, 7, 8]","[[8, 3], [8, 7], [6, 3], [7, 3], [5, 3], [4, 3], [8, 8], [8, 4], [8, 6], [7, 6], [7, 4], [7, 7], [5, 6], [6, 6], [6, 7]]","[1532, 345, 892, 340, 338, 2642, 284, 307, 4137, 284, 3015, 11, 788, 345, 815, 307, 4137, 284, 3015, 13]"
9,4,"{'text': ""If we don't need to be so involved in people's lives, then why should we have to be so involved in people's lives?""}","[3, 4, 6, 7, 8]","[[7, 6], [8, 8], [7, 7], [7, 4], [7, 8], [8, 4], [4, 4], [6, 4], [6, 7], [8, 7], [8, 3], [6, 8], [8, 6], [7, 3], [5, 8]]","[1532, 356, 836, 470, 761, 284, 307, 523, 2950, 287, 661, 338, 3160, 11, 788, 1521, 815, 356, 423, 284, 307, 523, 2950, 287, 661, 338, 3160, 30]"
9,5,"{'text': 'If you allow people to vote, then they should have the right to vote.'}","[0, 1, 2, 5, 9]","[[7, 2], [8, 5], [8, 1], [7, 5], [5, 5], [8, 2], [6, 5], [8, 0], [7, 1], [6, 0], [7, 9], [8, 9], [4, 5], [7, 0], [3, 5]]","[1532, 345, 1249, 661, 284, 3015, 11, 788, 484, 815, 423, 262, 826, 284, 3015, 13]"
9,6,"{'text': 'Voting is part of our democracy, and it is also part of our human rights. If we are unable to vote, we should not be forced to do so.'}","[3, 4, 6, 7, 8]","[[7, 6], [8, 6], [5, 6], [8, 7], [8, 3], [8, 8], [7, 8], [8, 4], [7, 3], [7, 7], [6, 3], [6, 8], [7, 4], [6, 6], [5, 8]]","[53, 10720, 318, 636, 286, 674, 7996, 11, 290, 340, 318, 635, 636, 286, 674, 1692, 2489, 13, 1002, 356, 389, 5906, 284, 3015, 11, 356, 815, 407, 307, 4137, 284, 466, 523, 13]"
9,7,{'text': 'The right to vote is not a right to participate in the political process.'},"[3, 4, 6, 7, 8]","[[8, 8], [8, 6], [8, 7], [8, 3], [7, 7], [8, 4], [5, 7], [7, 4], [7, 3], [7, 6], [6, 8], [7, 8], [6, 6], [6, 7], [4, 4]]","[464, 826, 284, 3015, 318, 407, 257, 826, 284, 8277, 287, 262, 1964, 1429, 13]"
9,8,"{'text': ""There is only one legitimate purpose for the state to have a role in people's lives, and that's to ensure that people have a voice in the political process.""}","[3, 4, 6, 7, 8]","[[7, 8], [6, 8], [6, 3], [7, 3], [8, 8], [8, 6], [8, 4], [8, 3], [7, 6], [6, 6], [8, 7], [6, 7], [5, 8], [7, 7], [5, 4]]","[1858, 318, 691, 530, 9829, 4007, 329, 262, 1181, 284, 423, 257, 2597, 287, 661, 338, 3160, 11, 290, 326, 338, 284, 4155, 326, 661, 423, 257, 3809, 287, 262, 1964, 1429, 13]"
9,9,"{'text': ""You can't do anything to change the voters' choice. It's a free vote. It's up to them to decide whether or not they want to vote for you.""}","[0, 1, 2, 5, 9]","[[8, 9], [7, 9], [8, 2], [7, 0], [8, 5], [6, 5], [7, 1], [8, 0], [7, 5], [6, 1], [6, 9], [6, 0], [7, 2], [5, 9], [8, 1]]","[1639, 460, 470, 466, 1997, 284, 1487, 262, 4446, 6, 3572, 13, 632, 338, 257, 1479, 3015, 13, 632, 338, 510, 284, 606, 284, 5409, 1771, 393, 407, 484, 765, 284, 3015, 329, 345, 13]"
10,0,"{'text': ""Compulsory voting isn't going to solve the problem of voter apathy. If you allow people to vote, then they should have the right to vote.""}","[0, 1, 2, 5, 9]","[[8, 0], [5, 5], [9, 1], [9, 0], [7, 0], [9, 2], [8, 2], [8, 5], [7, 2], [7, 9], [6, 0], [9, 9], [9, 5], [6, 9], [7, 1]]","[7293, 5753, 652, 6709, 2125, 470, 1016, 284, 8494, 262, 1917, 286, 10765, 2471, 10036, 13, 1002, 345, 1249, 661, 284, 3015, 11, 788, 484, 815, 423, 262, 826, 284, 3015, 13]"
10,1,"{'text': 'If you allow people to vote, they should have the right to vote.'}","[0, 1, 2, 5, 9]","[[9, 1], [8, 1], [9, 2], [9, 0], [9, 5], [8, 0], [5, 1], [4, 9], [7, 9], [8, 9], [7, 5], [8, 2], [9, 9], [6, 5], [7, 2]]","[1532, 345, 1249, 661, 284, 3015, 11, 484, 815, 423, 262, 826, 284, 3015, 13]"
10,2,"{'text': ""The people who want to vote should be able to vote. The people who don't want to vote should not be able to vote.""}","[0, 1, 2, 5, 9]","[[9, 5], [6, 2], [8, 5], [9, 0], [9, 2], [8, 9], [7, 0], [7, 5], [5, 2], [9, 1], [9, 9], [8, 2], [7, 1], [8, 1], [7, 2]]","[464, 661, 508, 765, 284, 3015, 815, 307, 1498, 284, 3015, 13, 383, 661, 508, 836, 470, 765, 284, 3015, 815, 407, 307, 1498, 284, 3015, 13]"
10,3,"{'text': ""The state has no business making people vote. The state should not be in people's lives.""}","[3, 4, 6, 7, 8]","[[6, 7], [9, 3], [8, 3], [9, 7], [9, 8], [9, 6], [7, 3], [6, 3], [8, 8], [8, 4], [9, 4], [7, 4], [7, 7], [8, 7], [6, 6]]","[464, 1181, 468, 645, 1597, 1642, 661, 3015, 13, 383, 1181, 815, 407, 307, 287, 661, 338, 3160, 13]"
10,4,{'text': 'Voting is not a right to participate in the political process.'},"[3, 4, 6, 7, 8]","[[9, 7], [8, 4], [8, 6], [9, 8], [8, 8], [9, 4], [6, 7], [9, 6], [9, 3], [7, 6], [6, 4], [7, 7], [7, 4], [6, 8], [8, 7]]","[53, 10720, 318, 407, 257, 826, 284, 8277, 287, 262, 1964, 1429, 13]"
10,5,"{'text': ""If you allow people to vote, then you don't have to deal with them. You don't have to argue with them. They don't have to know you.""}","[0, 1, 2, 5, 9]","[[9, 5], [8, 5], [7, 0], [8, 9], [9, 1], [7, 9], [9, 9], [9, 2], [9, 0], [6, 0], [6, 5], [7, 5], [7, 2], [5, 5], [8, 2]]","[1532, 345, 1249, 661, 284, 3015, 11, 788, 345, 836, 470, 423, 284, 1730, 351, 606, 13, 921, 836, 470, 423, 284, 7267, 351, 606, 13, 1119, 836, 470, 423, 284, 760, 345, 13]"
10,6,"{'text': ""The state should not be involved in people's lives.""}","[3, 4, 6, 7, 8]","[[9, 7], [8, 6], [9, 6], [8, 4], [8, 8], [9, 4], [9, 3], [6, 6], [6, 3], [7, 3], [7, 4], [9, 8], [7, 6], [8, 7], [6, 8]]","[464, 1181, 815, 407, 307, 2950, 287, 661, 338, 3160, 13]"
10,7,"{'text': ""The government shouldn't be able to force people to vote.""}","[3, 4, 6, 7, 8]","[[5, 7], [9, 7], [8, 7], [7, 7], [7, 3], [9, 6], [8, 4], [9, 8], [8, 3], [7, 4], [6, 6], [7, 6], [9, 4], [9, 3], [8, 8]]","[464, 1230, 6584, 470, 307, 1498, 284, 2700, 661, 284, 3015, 13]"
10,8,"{'text': ""It would be nice if the government wasn't so involved in people's lives.""}","[3, 4, 6, 7, 8]","[[8, 6], [6, 8], [9, 7], [7, 3], [8, 8], [9, 8], [9, 3], [7, 8], [8, 3], [9, 4], [6, 7], [8, 4], [7, 6], [5, 4], [8, 7]]","[1026, 561, 307, 3621, 611, 262, 1230, 2492, 470, 523, 2950, 287, 661, 338, 3160, 13]"
10,9,"{'text': 'If you are allowed to vote, then you should have the right to vote.'}","[0, 1, 2, 5, 9]","[[9, 9], [8, 0], [9, 0], [9, 5], [9, 1], [8, 1], [8, 9], [8, 2], [5, 9], [7, 9], [6, 5], [6, 9], [9, 2], [8, 5], [7, 1]]","[1532, 345, 389, 3142, 284, 3015, 11, 788, 345, 815, 423, 262, 826, 284, 3015, 13]"
11,0,"{'text': 'If you allow people to vote, then they should have the right to vote.'}","[0, 1, 2, 5, 9]","[[10, 0], [9, 2], [7, 9], [10, 2], [9, 0], [8, 0], [9, 1], [9, 5], [7, 0], [10, 5], [9, 9], [10, 9], [10, 1], [6, 0], [8, 5]]","[1532, 345, 1249, 661, 284, 3015, 11, 788, 484, 815, 423, 262, 826, 284, 3015, 13]"
