step,agent,post,peers,context,tokens
5,9,"{'text': 'Any changes to the current electoral system should be through a referendum. The current electoral system is wrong, and should be changed.'}","[1, 3, 5, 7, 9]","[[4, 5], [4, 9], [3, 7], [3, 5], [3, 9], [3, 3], [2, 9], [4, 3], [2, 5], [4, 1], [3, 1], [4, 7], [1, 9], [2, 3], [1, 5]]","[7149, 2458, 284, 262, 1459, 13901, 1080, 815, 307, 832, 257, 11467, 13, 383, 1459, 13901, 1080, 318, 2642, 11, 290, 815, 307, 3421, 13]"
6,0,"{'text': ""If people are more likely to participate in the political process, they're more likely to vote. If people are less likely to vote, they're less likely to vote.""}","[0, 2, 4, 6, 8]","[[3, 0], [5, 6], [1, 0], [5, 8], [5, 2], [5, 0], [4, 0], [5, 4], [4, 4], [4, 8], [3, 2], [3, 6], [4, 2], [2, 2], [4, 6]]","[1532, 661, 389, 517, 1884, 284, 8277, 287, 262, 1964, 1429, 11, 484, 821, 517, 1884, 284, 3015, 13, 1002, 661, 389, 1342, 1884, 284, 3015, 11, 484, 821, 1342, 1884, 284, 3015, 13]"
6,1,"{'text': 'There is no reason why everyone must vote, and there is no reason why everyone should be forced to vote.'}","[1, 3, 5, 7, 9]","[[5, 1], [4, 7], [3, 9], [5, 5], [5, 7], [5, 3], [5, 9], [3, 3], [4, 5], [2, 1], [4, 1], [3, 1], [4, 9], [3, 5], [2, 5]]","[1858, 318, 645, 1738, 1521, 2506, 1276, 3015, 11, 290, 612, 318, 645, 1738, 1521, 2506, 815, 307, 4137, 284, 3015, 13]"
6,2,"{'text': ""If everyone was forced to vote, we'd have an entirely different political system. In other words, it would be the exact opposite of what we have now. Let's discuss compulsory voting!""}","[0, 2, 4, 6, 8]","[[5, 6], [5, 2], [4, 2], [4, 0], [5, 8], [5, 4], [4, 4], [2, 2], [3, 2], [3, 8], [4, 6], [5, 0], [2, 6], [3, 0], [3, 6]]","[1532, 2506, 373, 4137, 284, 3015, 11, 356, 1549, 423, 281, 5000, 1180, 1964, 1080, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13, 3914, 338, 2112, 31967, 6709, 0]"
6,3,{'text': '2) People who do not vote do not have the same rights as those who do vote.'},"[1, 3, 5, 7, 9]","[[4, 3], [5, 9], [3, 3], [1, 3], [5, 3], [5, 5], [2, 3], [4, 1], [5, 7], [4, 5], [3, 5], [0, 3], [5, 1], [3, 1], [4, 9]]","[17, 8, 4380, 508, 466, 407, 3015, 466, 407, 423, 262, 976, 2489, 355, 883, 508, 466, 3015, 13]"
6,4,"{'text': ""It would be great if we could convince people that voting is good for them. I'm all for making voting compulsory, but that doesn't mean I want to make it mandatory.""}","[0, 2, 4, 6, 8]","[[5, 4], [1, 4], [4, 4], [5, 2], [5, 6], [3, 4], [2, 0], [2, 4], [5, 8], [5, 0], [4, 2], [4, 6], [3, 0], [4, 0], [4, 8]]","[1026, 561, 307, 1049, 611, 356, 714, 11508, 661, 326, 6709, 318, 922, 329, 606, 13, 314, 1101, 477, 329, 1642, 6709, 31967, 11, 475, 326, 1595, 470, 1612, 314, 765, 284, 787, 340, 13677, 13]"
6,5,"{'text': ""If compulsory voting doesn't work, then maybe we should change the whole system so that everyone can vote. That way, everyone can be a part of making sure that our democracy works for everyone.""}","[1, 3, 5, 7, 9]","[[2, 5], [5, 3], [5, 5], [4, 1], [4, 5], [4, 7], [5, 9], [3, 5], [0, 5], [4, 3], [4, 9], [5, 1], [3, 7], [2, 9], [1, 5]]","[1532, 31967, 6709, 1595, 470, 670, 11, 788, 3863, 356, 815, 1487, 262, 2187, 1080, 523, 326, 2506, 460, 3015, 13, 1320, 835, 11, 2506, 460, 307, 257, 636, 286, 1642, 1654, 326, 674, 7996, 2499, 329, 2506, 13]"
6,6,"{'text': ""It's not like anyone is going to vote for George W. Bush. He has no political base. He doesn't have the kind of support that would help him get re-elected.""}","[0, 2, 4, 6, 8]","[[4, 6], [5, 2], [4, 4], [5, 6], [2, 0], [4, 8], [5, 8], [5, 4], [1, 4], [5, 0], [4, 0], [3, 6], [4, 2], [3, 2], [3, 4]]","[1026, 338, 407, 588, 2687, 318, 1016, 284, 3015, 329, 4502, 370, 13, 5511, 13, 679, 468, 645, 1964, 2779, 13, 679, 1595, 470, 423, 262, 1611, 286, 1104, 326, 561, 1037, 683, 651, 302, 12, 28604, 13]"
6,7,"{'text': 'If compulsory voting is not a crisis of democracy, then I think it should be scrapped.'}","[1, 3, 5, 7, 9]","[[5, 5], [5, 1], [4, 7], [0, 1], [5, 7], [2, 7], [5, 9], [5, 3], [3, 7], [1, 5], [3, 1], [4, 1], [2, 9], [4, 9], [3, 3]]","[1532, 31967, 6709, 318, 407, 257, 4902, 286, 7996, 11, 788, 314, 892, 340, 815, 307, 35034, 13]"
6,8,"{'text': ""If everyone were forced to vote, we'd have an entirely different political system. In other words, it would be the exact opposite of what we have now. Let's discuss compulsory voting!""}","[0, 2, 4, 6, 8]","[[5, 6], [5, 8], [5, 4], [2, 0], [1, 2], [3, 8], [2, 8], [5, 0], [1, 4], [3, 6], [3, 0], [4, 0], [4, 8], [4, 4], [5, 2]]","[1532, 2506, 547, 4137, 284, 3015, 11, 356, 1549, 423, 281, 5000, 1180, 1964, 1080, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13, 3914, 338, 2112, 31967, 6709, 0]"
6,9,{'text': 'Would people still be allowed to vote if there was some way to prevent people from voting?'},"[1, 3, 5, 7, 9]","[[5, 1], [5, 5], [3, 7], [1, 5], [5, 9], [3, 9], [2, 5], [4, 9], [5, 7], [4, 3], [5, 3], [2, 9], [4, 7], [3, 1], [4, 5]]","[17353, 661, 991, 307, 3142, 284, 3015, 611, 612, 373, 617, 835, 284, 2948, 661, 422, 6709, 30]"
7,0,"{'text': 'There will always be disagreements about how best to run our government. There will always be people who want to do things differently, and people who want to do things the same as we do.'}","[0, 2, 4, 6, 8]","[[5, 8], [6, 4], [6, 8], [6, 2], [5, 6], [5, 0], [3, 0], [6, 0], [4, 4], [5, 4], [4, 8], [4, 0], [3, 6], [4, 2], [6, 6]]","[1858, 481, 1464, 307, 37990, 546, 703, 1266, 284, 1057, 674, 1230, 13, 1318, 481, 1464, 307, 661, 508, 765, 284, 466, 1243, 10338, 11, 290, 661, 508, 765, 284, 466, 1243, 262, 976, 355, 356, 466, 13]"
7,1,{'text': 'Compulsory voting should not be used as a last resort.'},"[1, 3, 5, 7, 9]","[[6, 7], [6, 9], [6, 1], [6, 5], [5, 9], [5, 7], [3, 3], [3, 5], [2, 1], [5, 1], [4, 1], [3, 1], [5, 3], [4, 7], [5, 5]]","[7293, 5753, 652, 6709, 815, 407, 307, 973, 355, 257, 938, 12600, 13]"
7,2,"{'text': ""If everyone were forced to vote, we'd have an entirely different political system. In other words, it would be the exact opposite of what we have now. Let's discuss compulsory voting!""}","[0, 2, 4, 6, 8]","[[2, 2], [6, 8], [6, 4], [5, 8], [6, 2], [3, 2], [6, 6], [5, 4], [3, 8], [5, 2], [6, 0], [4, 2], [4, 4], [4, 6], [5, 6]]","[1532, 2506, 547, 4137, 284, 3015, 11, 356, 1549, 423, 281, 5000, 1180, 1964, 1080, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13, 3914, 338, 2112, 31967, 6709, 0]"
7,3,"{'text': 'This is an issue that should be dealt with by referendum, not by criminal law.'}","[1, 3, 5, 7, 9]","[[6, 3], [3, 3], [6, 1], [5, 3], [4, 3], [6, 9], [5, 7], [5, 1], [6, 7], [5, 9], [3, 5], [4, 5], [1, 3], [5, 5], [6, 5]]","[1212, 318, 281, 2071, 326, 815, 307, 11829, 351, 416, 11467, 11, 407, 416, 4301, 1099, 13]"
7,4,"{'text': ""If everyone were forced to vote, we'd have an entirely different political system. In other words, it would be the exact opposite of what we have now. Let's discuss compulsory voting!""}","[0, 2, 4, 6, 8]","[[6, 4], [5, 2], [4, 2], [5, 8], [6, 8], [5, 4], [6, 6], [6, 2], [6, 0], [4, 4], [5, 0], [3, 0], [4, 6], [4, 0], [3, 4]]","[1532, 2506, 547, 4137, 284, 3015, 11, 356, 1549, 423, 281, 5000, 1180, 1964, 1080, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13, 3914, 338, 2112, 31967, 6709, 0]"
7,5,"{'text': ""4) If compulsory voting is in fact a crisis of democracy, then let's have a referendum on whether or not it should be introduced.""}","[1, 3, 5, 7, 9]","[[4, 5], [6, 5], [6, 3], [6, 1], [5, 9], [6, 7], [5, 5], [4, 1], [4, 7], [3, 5], [5, 1], [4, 9], [1, 5], [5, 3], [6, 9]]","[19, 8, 1002, 31967, 6709, 318, 287, 1109, 257, 4902, 286, 7996, 11, 788, 1309, 338, 423, 257, 11467, 319, 1771, 393, 407, 340, 815, 307, 5495, 13]"
7,6,"{'text': ""Why don't we just allow citizens to vote? If everyone was forced to vote, we'd have an entirely different political system.""}","[0, 2, 4, 6, 8]","[[5, 6], [6, 6], [6, 0], [6, 2], [4, 6], [6, 8], [3, 6], [5, 0], [6, 4], [4, 8], [5, 8], [4, 0], [4, 2], [3, 4], [5, 2]]","[5195, 836, 470, 356, 655, 1249, 4290, 284, 3015, 30, 1002, 2506, 373, 4137, 284, 3015, 11, 356, 1549, 423, 281, 5000, 1180, 1964, 1080, 13]"
7,7,{'text': '1) There is no doubt that voting is part of the democratic process. The problem with compulsory voting is that it does not make it easier to vote. It makes it more difficult to vote.'},"[1, 3, 5, 7, 9]","[[6, 7], [5, 3], [6, 3], [5, 7], [4, 7], [4, 9], [6, 1], [6, 5], [5, 5], [6, 9], [2, 7], [2, 9], [5, 9], [3, 7], [5, 1]]","[16, 8, 1318, 318, 645, 4719, 326, 6709, 318, 636, 286, 262, 10518, 1429, 13, 383, 1917, 351, 31967, 6709, 318, 326, 340, 857, 407, 787, 340, 4577, 284, 3015, 13, 632, 1838, 340, 517, 2408, 284, 3015, 13]"
7,8,"{'text': ""If everyone was forced to vote, we would have an entirely different political system. In other words, it would be the exact opposite of what we have now. Let's discuss compulsory voting!""}","[0, 2, 4, 6, 8]","[[5, 2], [5, 4], [5, 8], [6, 8], [3, 0], [6, 0], [6, 4], [4, 4], [6, 6], [3, 6], [5, 6], [6, 2], [4, 8], [4, 0], [3, 8]]","[1532, 2506, 373, 4137, 284, 3015, 11, 356, 561, 423, 281, 5000, 1180, 1964, 1080, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13, 3914, 338, 2112, 31967, 6709, 0]"
7,9,"{'text': 'When I was growing up, I was told that if you wanted to be a teacher, you had to be willing to give up your salary for a year to become a certified teacher.'}","[1, 3, 5, 7, 9]","[[6, 7], [6, 9], [6, 5], [5, 3], [3, 9], [5, 7], [5, 9], [2, 9], [4, 9], [6, 3], [5, 1], [5, 5], [6, 1], [3, 1], [4, 3]]","[2215, 314, 373, 3957, 510, 11, 314, 373, 1297, 326, 611, 345, 2227, 284, 307, 257, 4701, 11, 345, 550, 284, 307, 4684, 284, 1577, 510, 534, 9588, 329, 257, 614, 284, 1716, 257, 15704, 4701, 13]"
8,0,"{'text': ""If there's a way to make voting more efficient, I'm all for it. I don't want to see the rich get richer, the poor get poorer, and the middle class get poorer.""}","[0, 2, 4, 6, 8]","[[7, 0], [4, 0], [6, 0], [7, 8], [7, 2], [5, 0], [7, 6], [3, 0], [7, 4], [6, 6], [5, 8], [6, 8], [6, 4], [6, 2], [5, 6]]","[1532, 612, 338, 257, 835, 284, 787, 6709, 517, 6942, 11, 314, 1101, 477, 329, 340, 13, 314, 836, 470, 765, 284, 766, 262, 5527, 651, 26192, 11, 262, 3595, 651, 26647, 11, 290, 262, 3504, 1398, 651, 26647, 13]"
8,1,{'text': '2) It is wrong to say that citizens should be forced to vote. They should not be forced to vote.'},"[1, 3, 5, 7, 9]","[[5, 1], [7, 1], [7, 5], [6, 1], [5, 3], [7, 9], [2, 1], [5, 7], [7, 3], [6, 9], [5, 9], [4, 1], [7, 7], [6, 5], [3, 1]]","[17, 8, 632, 318, 2642, 284, 910, 326, 4290, 815, 307, 4137, 284, 3015, 13, 1119, 815, 407, 307, 4137, 284, 3015, 13]"
8,2,"{'text': ""If you're opposed to compulsory voting, why not get rid of the Electoral College? If the upper-class and well-connected aren't allowed to vote, why should the poor and disenfranchised?""}","[0, 2, 4, 6, 8]","[[6, 0], [7, 4], [7, 8], [7, 2], [6, 2], [6, 6], [7, 0], [5, 2], [7, 6], [5, 6], [4, 2], [6, 8], [4, 6], [5, 8], [2, 2]]","[1532, 345, 821, 6886, 284, 31967, 6709, 11, 1521, 407, 651, 5755, 286, 262, 27557, 5535, 30, 1002, 262, 6727, 12, 4871, 290, 880, 12, 15236, 3588, 470, 3142, 284, 3015, 11, 1521, 815, 262, 3595, 290, 41307, 1417, 30]"
8,3,"{'text': ""5) Compulsory voting doesn't solve the problem of electoral fraud. Compulsory voting simply makes it easier for criminals to get away with election fraud.""}","[1, 3, 5, 7, 9]","[[6, 3], [6, 5], [5, 3], [6, 9], [7, 3], [6, 1], [5, 5], [7, 7], [5, 1], [7, 1], [7, 9], [6, 7], [3, 3], [7, 5], [5, 7]]","[20, 8, 3082, 5753, 652, 6709, 1595, 470, 8494, 262, 1917, 286, 13901, 7394, 13, 3082, 5753, 652, 6709, 2391, 1838, 340, 4577, 329, 12954, 284, 651, 1497, 351, 3071, 7394, 13]"
8,4,"{'text': ""In other words, it's not like anyone is going to vote for George W. Bush. He has no political base.""}","[0, 2, 4, 6, 8]","[[7, 2], [7, 6], [7, 8], [7, 4], [7, 0], [6, 4], [5, 4], [4, 6], [4, 2], [6, 8], [5, 2], [6, 6], [3, 4], [3, 0], [6, 2]]","[818, 584, 2456, 11, 340, 338, 407, 588, 2687, 318, 1016, 284, 3015, 329, 4502, 370, 13, 5511, 13, 679, 468, 645, 1964, 2779, 13]"
8,5,"{'text': ""If compulsory voting is a problem, let's talk about finding a solution to it. Let's talk about how we can improve the current electoral system so that everyone has the chance to vote.""}","[1, 3, 5, 7, 9]","[[5, 5], [7, 3], [7, 5], [7, 1], [4, 5], [7, 7], [6, 1], [5, 9], [6, 3], [6, 5], [7, 9], [6, 7], [5, 1], [6, 9], [4, 1]]","[1532, 31967, 6709, 318, 257, 1917, 11, 1309, 338, 1561, 546, 4917, 257, 4610, 284, 340, 13, 3914, 338, 1561, 546, 703, 356, 460, 2987, 262, 1459, 13901, 1080, 523, 326, 2506, 468, 262, 2863, 284, 3015, 13]"
8,6,"{'text': ""If everyone were forced to vote, we'd have an entirely different political system. In other words, it would be the exact opposite of what we have now. Let's discuss compulsory voting!""}","[0, 2, 4, 6, 8]","[[4, 6], [7, 6], [6, 2], [5, 6], [7, 0], [7, 2], [6, 6], [7, 4], [6, 4], [7, 8], [3, 6], [5, 0], [4, 0], [6, 0], [6, 8]]","[1532, 2506, 547, 4137, 284, 3015, 11, 356, 1549, 423, 281, 5000, 1180, 1964, 1080, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13, 3914, 338, 2112, 31967, 6709, 0]"
8,7,"{'text': ""1) If compulsory voting is in fact a crisis of democracy, then let's have a referendum on whether or not it would be better to have a referendum on whether or not it should be introduced.""}","[1, 3, 5, 7, 9]","[[6, 3], [7, 9], [7, 7], [7, 3], [7, 1], [5, 7], [5, 9], [5, 1], [6, 7], [7, 5], [4, 7], [5, 5], [6, 5], [6, 9], [6, 1]]","[16, 8, 1002, 31967, 6709, 318, 287, 1109, 257, 4902, 286, 7996, 11, 788, 1309, 338, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 393, 407, 340, 815, 307, 5495, 13]"
8,8,"{'text': ""If everyone was forced to vote, we'd have an entirely different political system. In other words, it would be the exact opposite of what we have now. Let's discuss compulsory voting!""}","[0, 2, 4, 6, 8]","[[5, 8], [6, 0], [5, 2], [7, 4], [7, 8], [7, 0], [3, 0], [6, 4], [7, 6], [6, 2], [6, 8], [7, 2], [6, 6], [4, 8], [5, 4]]","[1532, 2506, 373, 4137, 284, 3015, 11, 356, 1549, 423, 281, 5000, 1180, 1964, 1080, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13, 3914, 338, 2112, 31967, 6709, 0]"
8,9,"{'text': 'If you are not allowed to vote, then you are not allowed to be in the political process at all.'}","[1, 3, 5, 7, 9]","[[6, 3], [4, 9], [7, 7], [7, 5], [5, 9], [7, 9], [6, 9], [7, 1], [6, 1], [7, 3], [3, 9], [5, 5], [2, 9], [5, 7], [5, 1]]","[1532, 345, 389, 407, 3142, 284, 3015, 11, 788, 345, 389, 407, 3142, 284, 307, 287, 262, 1964, 1429, 379, 477, 13]"
9,0,"{'text': ""It's not like anyone is going to vote for George H.W. Bush. He has no political base. If everyone was forced to vote, we'd have an entirely different political system.""}","[0, 2, 4, 6, 8]","[[8, 4], [5, 0], [8, 0], [8, 8], [6, 0], [7, 0], [7, 4], [5, 6], [7, 8], [8, 2], [5, 8], [8, 6], [7, 6], [6, 4], [6, 2]]","[1026, 338, 407, 588, 2687, 318, 1016, 284, 3015, 329, 4502, 367, 13, 54, 13, 5511, 13, 679, 468, 645, 1964, 2779, 13, 1002, 2506, 373, 4137, 284, 3015, 11, 356, 1549, 423, 281, 5000, 1180, 1964, 1080, 13]"
9,1,{'text': 'We do not have to vote at all.'},"[1, 3, 5, 7, 9]","[[8, 5], [7, 3], [8, 1], [8, 7], [6, 9], [7, 1], [5, 7], [8, 9], [5, 1], [6, 1], [7, 9], [2, 1], [8, 3], [7, 5], [7, 7]]","[1135, 466, 407, 423, 284, 3015, 379, 477, 13]"
9,2,"{'text': ""If everyone were forced to vote, we would have an entirely different political system. In other words, it would be the exact opposite of what we have now. Let's discuss compulsory voting!""}","[0, 2, 4, 6, 8]","[[7, 4], [8, 0], [7, 6], [8, 2], [6, 0], [2, 2], [7, 2], [6, 2], [8, 4], [7, 0], [5, 2], [8, 6], [8, 8], [4, 2], [7, 8]]","[1532, 2506, 547, 4137, 284, 3015, 11, 356, 561, 423, 281, 5000, 1180, 1964, 1080, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13, 3914, 338, 2112, 31967, 6709, 0]"
9,3,"{'text': ""If compulsory voting is a crisis of democracy, then let's talk about finding a solution to it.""}","[1, 3, 5, 7, 9]","[[7, 1], [6, 5], [7, 3], [6, 3], [8, 3], [8, 9], [7, 9], [6, 1], [8, 7], [5, 5], [8, 5], [7, 5], [5, 3], [7, 7], [8, 1]]","[1532, 31967, 6709, 318, 257, 4902, 286, 7996, 11, 788, 1309, 338, 1561, 546, 4917, 257, 4610, 284, 340, 13]"
9,4,"{'text': ""If everyone were forced to vote, we'd have an entirely different political system. In other words, it would be the exact opposite of what we have now. Let's discuss compulsory voting!""}","[0, 2, 4, 6, 8]","[[8, 8], [7, 4], [6, 4], [8, 0], [7, 2], [8, 6], [8, 2], [8, 4], [7, 8], [5, 4], [7, 0], [5, 2], [6, 2], [7, 6], [6, 6]]","[1532, 2506, 547, 4137, 284, 3015, 11, 356, 1549, 423, 281, 5000, 1180, 1964, 1080, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13, 3914, 338, 2112, 31967, 6709, 0]"
9,5,"{'text': ""I think it would be better if everyone could vote. If everyone could vote, then we'd have less electoral fraud.""}","[1, 3, 5, 7, 9]","[[6, 1], [6, 7], [8, 5], [8, 9], [4, 5], [7, 9], [6, 3], [7, 5], [8, 1], [8, 3], [6, 5], [7, 3], [5, 9], [7, 7], [8, 7]]","[40, 892, 340, 561, 307, 1365, 611, 2506, 714, 3015, 13, 1002, 2506, 714, 3015, 11, 788, 356, 1549, 423, 1342, 13901, 7394, 13]"
9,6,"{'text': 'If voting was made compulsory, it would only be necessary for at most a small percentage of the population to participate in a particular election.'}","[0, 2, 4, 6, 8]","[[6, 6], [8, 2], [6, 4], [8, 6], [7, 6], [7, 2], [8, 4], [8, 8], [6, 0], [7, 8], [6, 2], [6, 8], [5, 6], [8, 0], [3, 6]]","[1532, 6709, 373, 925, 31967, 11, 340, 561, 691, 307, 3306, 329, 379, 749, 257, 1402, 5873, 286, 262, 3265, 284, 8277, 287, 257, 1948, 3071, 13]"
9,7,"{'text': ""It doesn't make sense to force citizens to vote because if they don't vote, they'll be left out of the political process.""}","[1, 3, 5, 7, 9]","[[8, 9], [8, 7], [7, 7], [6, 7], [8, 5], [7, 9], [5, 7], [6, 9], [7, 5], [5, 9], [8, 3], [7, 1], [6, 5], [4, 7], [8, 1]]","[1026, 1595, 470, 787, 2565, 284, 2700, 4290, 284, 3015, 780, 611, 484, 836, 470, 3015, 11, 484, 1183, 307, 1364, 503, 286, 262, 1964, 1429, 13]"
9,8,"{'text': ""If everyone were forced to vote, we'd have an entirely different political system. In other words, it would be the exact opposite of what we have now. Let's discuss compulsory voting!""}","[0, 2, 4, 6, 8]","[[5, 8], [7, 0], [8, 2], [7, 8], [8, 8], [7, 2], [8, 0], [8, 4], [6, 8], [8, 6], [7, 4], [5, 2], [6, 2], [6, 6], [6, 0]]","[1532, 2506, 547, 4137, 284, 3015, 11, 356, 1549, 423, 281, 5000, 1180, 1964, 1080, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13, 3914, 338, 2112, 31967, 6709, 0]"
9,9,"{'text': ""1) If compulsory voting is a problem, then let's talk about finding a solution to it.""}","[1, 3, 5, 7, 9]","[[4, 9], [5, 5], [7, 5], [8, 3], [8, 7], [6, 1], [8, 9], [5, 9], [6, 9], [7, 7], [8, 5], [7, 3], [7, 9], [6, 3], [8, 1]]","[16, 8, 1002, 31967, 6709, 318, 257, 1917, 11, 788, 1309, 338, 1561, 546, 4917, 257, 4610, 284, 340, 13]"
10,0,"{'text': ""If everyone were required to vote, we'd have a completely different system. In other words, it would be the exact opposite of what we have now. Let's discuss compulsory voting!""}","[0, 2, 4, 6, 8]","[[8, 0], [9, 0], [8, 4], [7, 0], [9, 4], [8, 8], [9, 6], [9, 2], [6, 0], [5, 0], [8, 2], [9, 8], [8, 6], [7, 4], [6, 4]]","[1532, 2506, 547, 2672, 284, 3015, 11, 356, 1549, 423, 257, 3190, 1180, 1080, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13, 3914, 338, 2112, 31967, 6709, 0]"
10,1,{'text': 'What if we reduced the power of the government and the role of the media? This would eliminate many of the problems associated with the current electoral system.'},"[1, 3, 5, 7, 9]","[[7, 1], [9, 5], [9, 1], [9, 3], [9, 9], [8, 1], [6, 1], [8, 9], [8, 5], [6, 9], [5, 1], [9, 7], [8, 3], [7, 9], [7, 7]]","[2061, 611, 356, 5322, 262, 1176, 286, 262, 1230, 290, 262, 2597, 286, 262, 2056, 30, 770, 561, 11005, 867, 286, 262, 2761, 3917, 351, 262, 1459, 13901, 1080, 13]"
10,2,"{'text': 'Should the vote not be compulsory? If the upper-class and well-connected are not allowed to vote, why should the poor and disenfranchised?'}","[0, 2, 4, 6, 8]","[[4, 2], [6, 2], [9, 8], [8, 6], [8, 8], [8, 2], [7, 6], [8, 4], [9, 6], [9, 2], [7, 8], [7, 0], [5, 2], [9, 0], [8, 0]]","[19926, 262, 3015, 407, 307, 31967, 30, 1002, 262, 6727, 12, 4871, 290, 880, 12, 15236, 389, 407, 3142, 284, 3015, 11, 1521, 815, 262, 3595, 290, 41307, 1417, 30]"
